0,1,2,3,4,5,6
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-2.2341776,-1.9524662,-1.3807805,-2.2502275,-2.0951018,-2.2655149,-1.7873429
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.4651537,-2.2072287,-0.9785762,-2.4258847,-2.0827456,-2.7449965,-1.8844199
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.2848735,-1.9760196,-1.2560749,-2.5652003,-2.0092378,-2.3434687,-1.7847748
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.2236688,-2.0315223,-1.728141,-1.909534,-1.8092341,-1.954139,-2.0446675
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-2.0239697,-1.8001422,-1.8071725,-2.1901374,-1.9775662,-1.9294356,-1.9453303
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.0401225,-1.6149457,-1.8428649,-2.3057194,-2.0740724,-1.976656,-1.9049449
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-2.2302947,-1.6548072,-1.4358287,-2.4184086,-2.1847005,-2.3688822,-1.7820294
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.2236688,-2.0315223,-1.728141,-1.909534,-1.8092341,-1.954139,-2.0446675
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-2.0239697,-1.8001422,-1.8071725,-2.1901374,-1.9775662,-1.9294356,-1.9453303
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.0107656,-1.476514,-1.903201,-2.269456,-2.187985,-2.057262,-1.9291183
-2.4305315,-2.2488587,-0.96970433,-2.426754,-2.1094375,-2.8150103,-1.8466687
-2.3325644,-1.8649269,-1.2927687,-2.3609762,-2.0543265,-2.2959719,-1.8946866
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.2256303,-1.7028974,-1.3818009,-2.4939535,-2.158887,-2.4129052,-1.7653395
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.0393867,-1.9555745,-2.052649,-1.7859589,-1.7975309,-1.8834043,-2.1663194
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.0107656,-1.476514,-1.903201,-2.269456,-2.187985,-2.057262,-1.9291183
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.0561218,-1.989368,-1.3978283,-2.514699,-1.9746835,-2.2787547,-1.7955766
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.4842253,-1.9354956,-1.1352428,-2.5069556,-2.159996,-2.4200232,-1.80089
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.0393867,-1.9555745,-2.052649,-1.7859589,-1.7975309,-1.8834043,-2.1663194
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.0107656,-1.476514,-1.903201,-2.269456,-2.187985,-2.057262,-1.9291183
-2.9530785,-2.3289907,-0.76457614,-2.55381,-2.364702,-2.836106,-1.8676889
-2.2341776,-1.9524662,-1.3807805,-2.2502275,-2.0951018,-2.2655149,-1.7873429
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.4842253,-1.9354956,-1.1352428,-2.5069556,-2.159996,-2.4200232,-1.80089
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.0239697,-1.8001422,-1.8071725,-2.1901374,-1.9775662,-1.9294356,-1.9453303
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.0107656,-1.476514,-1.903201,-2.269456,-2.187985,-2.057262,-1.9291183
-2.9530785,-2.3289907,-0.76457614,-2.55381,-2.364702,-2.836106,-1.8676889
-2.0239697,-1.8001422,-1.8071725,-2.1901374,-1.9775662,-1.9294356,-1.9453303
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.1388593,-1.7331284,-1.9408383,-1.9703184,-1.9169252,-1.9324191,-2.0353994
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.4305315,-2.2488587,-0.96970433,-2.426754,-2.1094375,-2.8150103,-1.8466687
-2.2498107,-1.9451313,-1.427631,-2.2098727,-1.9133116,-2.1296248,-1.9984254
-2.2848735,-1.9760196,-1.2560749,-2.5652003,-2.0092378,-2.3434687,-1.7847748
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.0619128,-1.9581567,-1.9277438,-1.8403256,-1.8613324,-1.9309411,-2.063942
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.2498107,-1.9451313,-1.427631,-2.2098727,-1.9133116,-2.1296248,-1.9984254
-2.0120358,-1.877028,-1.4248891,-2.4615583,-1.9042337,-2.453379,-1.8808314
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-1.9601705,-1.8972412,-2.0388832,-1.8331856,-1.868126,-1.9372846,-2.115285
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.02126,-1.7453583,-1.9871554,-2.06105,-1.8989396,-1.9729874,-1.9678572
-2.231068,-2.055231,-1.4562105,-2.1641235,-1.8873422,-2.088556,-1.957473
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-1.9601705,-1.8972412,-2.0388832,-1.8331856,-1.868126,-1.9372846,-2.115285
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.231068,-2.055231,-1.4562105,-2.1641235,-1.8873422,-2.088556,-1.957473
-2.231068,-2.055231,-1.4562105,-2.1641235,-1.8873422,-2.088556,-1.957473
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.0619128,-1.9581567,-1.9277438,-1.8403256,-1.8613324,-1.9309411,-2.063942
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.02126,-1.7453583,-1.9871554,-2.06105,-1.8989396,-1.9729874,-1.9678572
-2.0120358,-1.877028,-1.4248891,-2.4615583,-1.9042337,-2.453379,-1.8808314
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.0619128,-1.9581567,-1.9277438,-1.8403256,-1.8613324,-1.9309411,-2.063942
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0988417,-1.9933443,-1.6329695,-2.1765344,-1.7194186,-2.1301203,-2.0070333
-2.231068,-2.055231,-1.4562105,-2.1641235,-1.8873422,-2.088556,-1.957473
-2.0120358,-1.877028,-1.4248891,-2.4615583,-1.9042337,-2.453379,-1.8808314
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.804257,-2.0380542,-0.98221415,-2.45393,-2.2606707,-2.7569811,-1.7094436
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0988417,-1.9933443,-1.6329695,-2.1765344,-1.7194186,-2.1301203,-2.0070333
-2.0120358,-1.877028,-1.4248891,-2.4615583,-1.9042337,-2.453379,-1.8808314
-1.7722925,-2.0296168,-1.5554901,-2.5626163,-1.8601655,-2.3083458,-1.8616884
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.804257,-2.0380542,-0.98221415,-2.45393,-2.2606707,-2.7569811,-1.7094436
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.0988417,-1.9933443,-1.6329695,-2.1765344,-1.7194186,-2.1301203,-2.0070333
-2.0120358,-1.877028,-1.4248891,-2.4615583,-1.9042337,-2.453379,-1.8808314
-1.7722925,-2.0296168,-1.5554901,-2.5626163,-1.8601655,-2.3083458,-1.8616884
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.1159806,-1.772223,-1.9668667,-1.9421861,-1.9245377,-1.8922706,-2.04351
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.804257,-2.0380542,-0.98221415,-2.45393,-2.2606707,-2.7569811,-1.7094436
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.0120358,-1.877028,-1.4248891,-2.4615583,-1.9042337,-2.453379,-1.8808314
-2.0153093,-2.0848973,-1.3533314,-2.4772873,-1.9622422,-2.2372208,-1.8789237
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.1159806,-1.772223,-1.9668667,-1.9421861,-1.9245377,-1.8922706,-2.04351
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.2994113,-1.8771393,-1.4365824,-2.1684194,-2.0504322,-2.3085513,-1.7929205
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.5505538,-2.086701,-1.0605062,-2.3606763,-2.1447542,-2.5915241,-1.8004394
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.3097742,-1.5909069,-1.5510318,-2.2053094,-2.1602287,-2.356999,-1.8034631
-2.231068,-2.055231,-1.4562105,-2.1641235,-1.8873422,-2.088556,-1.957473
-1.9913217,-1.7617283,-2.0555158,-2.0313115,-1.8748921,-1.937065,-2.0021148
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.4193535,-1.9327747,-1.19262,-2.3457155,-2.112473,-2.520286,-1.7976012
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.3097742,-1.5909069,-1.5510318,-2.2053094,-2.1602287,-2.356999,-1.8034631
-2.02126,-1.7453583,-1.9871554,-2.06105,-1.8989396,-1.9729874,-1.9678572
-1.9913217,-1.7617283,-2.0555158,-2.0313115,-1.8748921,-1.937065,-2.0021148
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.1488075,-1.7487773,-1.8977734,-1.9647865,-1.9266913,-1.9407461,-2.0396328
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.4193535,-1.9327747,-1.19262,-2.3457155,-2.112473,-2.520286,-1.7976012
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.3097742,-1.5909069,-1.5510318,-2.2053094,-2.1602287,-2.356999,-1.8034631
-2.231068,-2.055231,-1.4562105,-2.1641235,-1.8873422,-2.088556,-1.957473
-2.028155,-1.942837,-2.0334232,-1.8023304,-1.8131084,-1.9036813,-2.1442235
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.5304637,-2.014834,-1.1764085,-2.3079576,-2.082656,-2.4555116,-1.7792262
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.4305315,-2.2488587,-0.96970433,-2.426754,-2.1094375,-2.8150103,-1.8466687
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
